0,00186359318104378	-0,00111391966999114	-0,000400434291408345	0,000329499512528814	0,00203563153234635	0,000509034132669178	-0,000631116957835933	0,000487989455392249	-0,000112973759270952	0,00237158057713569	0,000341203130566310	-0,000507572855476353	5,32042236828373e-05
0,00174334501841218	-0,00170169343123220	0,00193909586356101	0,00125914453090419	-0,000604852549384022	-0,00624148401948753	0,00366922263513237	0,00782993682816138	-0,00592665817286811	-0,00238724611144494	-0,00125477758712906	0,000788601983020360	0,00151096883146260
0,000178844945816986	-0,00152747205481497	0,00514144438100856	-0,00713048467192737	0,00130126528556491	0,0114310482791520	0,0132370152693918	0,0227380066109308	0,00749647959982558	0,00586510758258857	0,00314047523714412	-0,00145398815787138	-0,000100758869320871
0,00127IMG_WIDTH72028522	-0,000565507401531360	0,00104686355848510	-0,00991798458156013	0,0192173931645564	0,0391087159037778	0,00551505518029666	0,0141622878460011	0,0213148149309186	0,0238155943853008	0,0112394851245332	-0,00378137367641785	0,00102938835617838
0,000408847000882311	0,000509506398600372	-0,00185508447381909	0,00940203373143488	0,0293863144897533	0,0144970675741446	-0,00784076210052188	0,0273993114485293	0,0111565036133153	0,00531332648726107	0,0130642394687223	-0,00454235005015841	0,00166987850326452
0,00238113100933310	4,58490658409288e-05	-0,00796698292587440	0,0184856549533693	0,0229555713346439	-0,0110536039045110	0,0149169136936765	0,0737544989850532	0,0147553828189812	0,00890455099080876	0,0335184916400800	-0,00141457351478257	0,000305910156451347
0,00337799376498667	-0,00392965432182327	-0,00247520944534511	0,0341962420500068	0,0175906203856702	-0,0136043072608389	0,0454306087888208	0,0742405728742250	0,00479952782915741	0,0155806040502022	0,0234130288317830	-0,00807569676491266	0,000922236400039721
0,00198965811268959	-0,00226390906686232	0,00260496802160686	0,0278131172212332	0,00753179916408389	-0,00821009889791162	0,0433934892318904	0,0297494579930898	-0,00619695212110255	0,0238360659027494	0,0139141710084364	-0,00403854128096321	0,00205815595467154
0,00135521229093638	0,000505469471115548	-0,00607975974548936	0,00919452373050139	0,00679109138934853	0,00540593322900249	0,0153723450647525	-0,00964024258850033	0,0150788082462930	0,0325510056600823	0,000318783707642777	-0,00114079025651543	0,000209988860642874
0,00110698822963014	0,000545397044651889	-0,00164184175546459	0,0194740337229899	0,0175206152520185	0,0177099025016099	0,0167427146077328	-0,000157727977944245	0,0234362372000644	0,0209706656370970	-0,00827663730621985	0,000721306440100799	0,000373609157831352
0,000484141798305022	-0,000235608048494898	-0,00220622586628241	0,00299653062752206	6,18533875302968e-05	0,000562780468602366	0,0164407342581173	0,0195529655852361	0,00132076054104294	-0,000655163521436200	-0,00170521402608808	0,00131392115360903	-0,000116624274828572
3,70073361505726e-05	0,000139168057212268	0,000713614222988449	-0,00100462268911607	0,000315767190363512	-0,00291302540002384	0,00227795918614614	0,00924968755637370	-0,00361890523245544	-0,000314430129290677	0,000512970609120918	-0,000164836775160063	0,000209571204543630
-0,00104882298443292	-0,000552310419676087	0,000992835532271685	0,000754501157817123	0,000697067749750239	0,000870438881269665	-0,00147245599446374	-0,00248979325365654	-0,00254429994097778	0,00215292909217955	-0,000954023910348784	1,41951821805275e-06	0,000461797739585154
